AlbumId,AlbumTitle,ArtistId,ArtistName,TrackId,TrackName,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,TrackUnitPrice,PlaylistId,MediaTypeName,GenreName,InvoiceLineId,InvoiceId,Quantity,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,CustomersFirstName,CustomerLastName,Company,CustomersPhone,CustomersFax,CustomersEmail,EmployeeId,EmployeeLastName,EmployeeFirstName,EmployeeTitle,ReportsTo,BirthDate,HireDate,EmployeeAddress,EmployeeCity,EmployeePostalCode,Phone,Fax,Email
80,In Your Honor [Disc 2],84,Foo Fighters,1000,What If I Do?,1,1,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",302994,9929799,0.99,8,MPEG audio file,Rock,170,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
80,In Your Honor [Disc 2],84,Foo Fighters,1006,Virginia Moon,1,1,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",229198,7494639,0.99,1,MPEG audio file,Rock,171,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
80,In Your Honor [Disc 2],84,Foo Fighters,1006,Virginia Moon,1,1,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",229198,7494639,0.99,8,MPEG audio file,Rock,171,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,976,Falamansa Song,1,7,,237165,7921313,0.99,1,MPEG audio file,Latin,166,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,976,Falamansa Song,1,7,,237165,7921313,0.99,5,MPEG audio file,Latin,166,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,976,Falamansa Song,1,7,,237165,7921313,0.99,8,MPEG audio file,Latin,166,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,982,Avisa,1,7,,355030,11844320,0.99,1,MPEG audio file,Latin,167,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,982,Avisa,1,7,,355030,11844320,0.99,8,MPEG audio file,Latin,167,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,988,Desaforo,1,7,,174524,5853561,0.99,1,MPEG audio file,Latin,168,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
78,Deixa Entrar,83,Falamansa,988,Desaforo,1,7,,174524,5853561,0.99,8,MPEG audio file,Latin,168,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
77,The Real Thing,82,Faith No More,970,Underwater Love,1,4,Faith No More,231993,7634387,0.99,1,MPEG audio file,Alternative & Punk,165,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
77,The Real Thing,82,Faith No More,970,Underwater Love,1,4,Faith No More,231993,7634387,0.99,8,MPEG audio file,Alternative & Punk,165,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
81,One By One,84,Foo Fighters,1012,Times Like These,1,4,Foo Fighters,266370,8624691,0.99,1,MPEG audio file,Alternative & Punk,172,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
81,One By One,84,Foo Fighters,1012,Times Like These,1,4,Foo Fighters,266370,8624691,0.99,8,MPEG audio file,Alternative & Punk,172,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
81,One By One,84,Foo Fighters,1018,Burn Away,1,4,Foo Fighters,298396,9678073,0.99,1,MPEG audio file,Alternative & Punk,173,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
81,One By One,84,Foo Fighters,1018,Burn Away,1,4,Foo Fighters,298396,9678073,0.99,8,MPEG audio file,Alternative & Punk,173,32,1,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
165,Compositores,111,O Terço,2021,Quem Mata A Mulher Mata O Melhor,1,1,,262791,8640121,0.99,1,MPEG audio file,Rock,2053,379,1,48,2013-08-02 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
165,Compositores,111,O Terço,2021,Quem Mata A Mulher Mata O Melhor,1,1,,262791,8640121,0.99,8,MPEG audio file,Rock,2053,379,1,48,2013-08-02 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
165,Compositores,111,O Terço,2023,O Braço Da Minha Guitarra,1,1,,258351,8469531,0.99,1,MPEG audio file,Rock,2054,379,1,48,2013-08-02 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
165,Compositores,111,O Terço,2023,O Braço Da Minha Guitarra,1,1,,258351,8469531,0.99,8,MPEG audio file,Rock,2054,379,1,48,2013-08-02 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
150,Kill 'Em All,50,Metallica,1832,Jump In The Fire,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",281573,9135755,0.99,1,MPEG audio file,Metal,873,161,1,48,2010-12-15 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
150,Kill 'Em All,50,Metallica,1832,Jump In The Fire,1,3,"James Hetfield, Lars Ulrich, Dave Mustaine",281573,9135755,0.99,8,MPEG audio file,Metal,873,161,1,48,2010-12-15 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
150,Kill 'Em All,50,Metallica,1833,(Anesthesia) Pulling Teeth,1,3,Cliff Burton,254955,8234710,0.99,1,MPEG audio file,Metal,874,161,1,48,2010-12-15 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
150,Kill 'Em All,50,Metallica,1833,(Anesthesia) Pulling Teeth,1,3,Cliff Burton,254955,8234710,0.99,8,MPEG audio file,Metal,874,161,1,48,2010-12-15 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2535,Let Me Love You Baby,1,6,Willie Dixon,164127,5378455,0.99,1,MPEG audio file,Blues,991,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2535,Let Me Love You Baby,1,6,Willie Dixon,164127,5378455,0.99,8,MPEG audio file,Blues,991,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2537,Travis Walk,1,6,Stevie Ray Vaughan,140826,4650979,0.99,1,MPEG audio file,Blues,992,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2537,Travis Walk,1,6,Stevie Ray Vaughan,140826,4650979,0.99,8,MPEG audio file,Blues,992,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2539,Scratch-N-Sniff,1,6,Doyle Bramhall/Stevie Ray Vaughan,163422,5353627,0.99,1,MPEG audio file,Blues,993,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2539,Scratch-N-Sniff,1,6,Doyle Bramhall/Stevie Ray Vaughan,163422,5353627,0.99,8,MPEG audio file,Blues,993,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2541,Riviera Paradise,1,6,Stevie Ray Vaughan,528692,17232776,0.99,1,MPEG audio file,Blues,994,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
205,In Step,133,Stevie Ray Vaughan & Double Trouble,2541,Riviera Paradise,1,6,Stevie Ray Vaughan,528692,17232776,0.99,8,MPEG audio file,Blues,994,184,1,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
255,Instant Karma: The Amnesty International Campaign to Save Darfur,150,U2,3253,Instant Karma,2,9,,193188,3150090,0.99,1,Protected AAC audio file,Pop,1112,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
255,Instant Karma: The Amnesty International Campaign to Save Darfur,150,U2,3253,Instant Karma,2,9,,193188,3150090,0.99,8,Protected AAC audio file,Pop,1112,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
255,Instant Karma: The Amnesty International Campaign to Save Darfur,150,U2,3257,Cold Turkey,2,9,,281424,4556003,0.99,1,Protected AAC audio file,Pop,1113,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
255,Instant Karma: The Amnesty International Campaign to Save Darfur,150,U2,3257,Cold Turkey,2,9,,281424,4556003,0.99,8,Protected AAC audio file,Pop,1113,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
255,Instant Karma: The Amnesty International Campaign to Save Darfur,150,U2,3261,"Oh, My Love",2,9,,159473,2612788,0.99,1,Protected AAC audio file,Pop,1114,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
255,Instant Karma: The Amnesty International Campaign to Save Darfur,150,U2,3261,"Oh, My Love",2,9,,159473,2612788,0.99,8,Protected AAC audio file,Pop,1114,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
253,"Battlestar Galactica (Classic), Season 1",158,Battlestar Galactica (Classic),3241,"War of the Gods, Pt. 2",3,20,,2923381,487899692,1.99,3,Protected MPEG-4 video file,Sci Fi & Fantasy,1109,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
253,"Battlestar Galactica (Classic), Season 1",158,Battlestar Galactica (Classic),3241,"War of the Gods, Pt. 2",3,20,,2923381,487899692,1.99,10,Protected MPEG-4 video file,Sci Fi & Fantasy,1109,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
253,"Battlestar Galactica (Classic), Season 1",158,Battlestar Galactica (Classic),3245,"Greetings from Earth, Pt. 2",3,20,,2903778,527842860,1.99,3,Protected MPEG-4 video file,Sci Fi & Fantasy,1110,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
253,"Battlestar Galactica (Classic), Season 1",158,Battlestar Galactica (Classic),3245,"Greetings from Earth, Pt. 2",3,20,,2903778,527842860,1.99,10,Protected MPEG-4 video file,Sci Fi & Fantasy,1110,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
253,"Battlestar Galactica (Classic), Season 1",158,Battlestar Galactica (Classic),3249,The Hand of God,3,20,,2924007,536583079,1.99,3,Protected MPEG-4 video file,Sci Fi & Fantasy,1111,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
253,"Battlestar Galactica (Classic), Season 1",158,Battlestar Galactica (Classic),3249,The Hand of God,3,20,,2924007,536583079,1.99,10,Protected MPEG-4 video file,Sci Fi & Fantasy,1111,206,1,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94,Johannes,Van der Berg,,+31 020 6223130,,johavanderberg@yahoo.nl,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
40,Into The Light,55,David Coverdale,492,Don't You Cry,1,1,David Coverdale,347036,11269612,0.99,1,MPEG audio file,Rock,86,17,1,25,2009-03-06 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,5.94,Victor,Stevens,,+1 (608) 257-0597,,vstevens@yahoo.com,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
40,Into The Light,55,David Coverdale,492,Don't You Cry,1,1,David Coverdale,347036,11269612,0.99,8,MPEG audio file,Rock,86,17,1,25,2009-03-06 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,5.94,Victor,Stevens,,+1 (608) 257-0597,,vstevens@yahoo.com,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
40,Into The Light,55,David Coverdale,496,Living On Love,1,1,Bossi/David Coverdale/Earl Slick,391549,12785876,0.99,1,MPEG audio file,Rock,87,17,1,25,2009-03-06 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,5.94,Victor,Stevens,,+1 (608) 257-0597,,vstevens@yahoo.com,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
40,Into The Light,55,David Coverdale,496,Living On Love,1,1,Bossi/David Coverdale/Earl Slick,391549,12785876,0.99,8,MPEG audio file,Rock,87,17,1,25,2009-03-06 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,5.94,Victor,Stevens,,+1 (608) 257-0597,,vstevens@yahoo.com,5,Johnson,Steve,Sales Support Agent,2.0,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
